timestamp,true_z,est_z,z_error,covariance_scale_factor,noise_gate_active
27.392500,0.000000,-0.013973,0.013973,0.984127,0
27.395000,0.000000,-0.006585,0.006585,0.984127,0
27.397499,0.000000,-0.006946,0.006946,0.984127,0
27.400000,0.000000,-0.014384,0.014384,1.015873,0
27.402500,0.000000,-0.019623,0.019623,1.015873,0
27.405001,0.000000,-0.012809,0.012809,1.015873,0
27.407499,0.000000,-0.020578,0.020578,1.015873,0
27.410000,0.000000,-0.019955,0.019955,1.015873,0
27.412500,0.000000,-0.006139,0.006139,1.015873,0
27.415001,0.000000,-0.004574,0.004574,1.015873,0
27.417500,0.000000,-0.014390,0.014390,1.015873,0
27.420000,0.000000,0.005571,-0.005571,1.047619,0
27.422501,0.000000,0.021257,-0.021257,1.047619,0
27.424999,0.000000,0.025163,-0.025163,1.047619,0
27.427500,0.000000,0.035945,-0.035945,1.047619,0
27.430000,0.000000,0.032510,-0.032510,1.047619,0
27.432501,0.000000,0.038126,-0.038126,1.047619,0
27.434999,0.000000,0.033205,-0.033205,1.047619,0
27.437500,0.000000,0.019986,-0.019986,1.047619,0
27.440001,0.000000,0.041728,-0.041728,1.111111,0
27.442499,0.000000,0.028470,-0.028470,1.111111,0
27.445000,0.000000,0.030262,-0.030262,1.111111,0
27.447500,0.000000,0.031908,-0.031908,1.111111,0
27.450001,0.000000,0.035507,-0.035507,1.111111,0
27.452499,0.000000,0.033753,-0.033753,1.111111,0
27.455000,0.000000,0.032134,-0.032134,1.111111,0
27.457500,0.000000,0.032455,-0.032455,1.111111,0
27.459999,0.000000,0.035748,-0.035748,1.111111,0
27.462500,0.000000,0.034744,-0.034744,1.111111,0
27.465000,0.000000,0.033184,-0.033184,1.111111,0
27.467501,0.000000,0.020685,-0.020685,1.111111,0
27.469999,0.000000,0.037781,-0.037781,1.111111,0
27.472500,0.000000,0.041438,-0.041438,1.111111,0
27.475000,0.000000,0.042123,-0.042123,1.111111,0
27.477501,0.000000,0.035453,-0.035453,1.111111,0
27.480000,0.000000,0.025621,-0.025621,1.111111,0
27.482500,0.000000,0.032321,-0.032321,1.142857,0
27.485001,0.000000,0.030063,-0.030063,1.142857,0
27.487499,0.000000,0.034601,-0.034601,1.142857,0
27.490000,0.000000,0.021975,-0.021975,1.142857,0
27.492500,0.000000,0.034754,-0.034754,1.142857,0
27.495001,0.000000,0.041608,-0.041608,1.142857,0
27.497499,0.000000,0.039764,-0.039764,1.142857,0
27.500000,0.000000,0.042591,-0.042591,1.206349,0
27.502501,0.000000,0.047617,-0.047617,1.206349,0
27.504999,0.000000,0.035261,-0.035261,1.206349,0
27.507500,0.000000,0.048298,-0.048298,1.206349,0
27.510000,0.000000,0.051054,-0.051054,1.206349,0
27.512501,0.000000,0.043823,-0.043823,1.206349,0
27.514999,0.000000,0.033485,-0.033485,1.206349,0
27.517500,0.000000,0.040872,-0.040872,1.206349,0
27.520000,0.000000,0.041560,-0.041560,1.206349,0
27.522499,0.000000,0.044513,-0.044513,1.206349,0
27.525000,0.000000,0.043552,-0.043552,1.206349,0
27.527500,0.000000,0.033937,-0.033937,1.206349,0
27.530001,0.000000,0.037324,-0.037324,1.206349,0
27.532499,0.000000,0.034657,-0.034657,1.206349,0
27.535000,0.000000,0.033546,-0.033546,1.206349,0
27.537500,0.000000,0.052782,-0.052782,1.206349,0
27.540001,0.000000,0.059190,-0.059190,1.111111,0
27.542500,0.000000,0.065932,-0.065932,1.111111,0
27.545000,0.000000,0.088811,-0.088811,1.111111,0
27.547501,0.000000,0.089755,-0.089755,1.111111,0
27.549999,0.000000,0.088263,-0.088263,1.111111,0
27.552500,0.000000,0.079558,-0.079558,1.111111,0
27.555000,0.000000,0.073167,-0.073167,1.111111,0
27.557501,0.000000,0.052501,-0.052501,1.111111,0
27.559999,0.000000,0.058628,-0.058628,1.015873,0
27.562500,0.000000,0.044419,-0.044419,1.015873,0
27.565001,0.000000,0.051856,-0.051856,1.015873,0
27.567499,0.000000,0.049842,-0.049842,1.015873,0
27.570000,0.000000,0.049555,-0.049555,1.015873,0
27.572500,0.000000,0.047627,-0.047627,1.015873,0
27.575001,0.000000,0.059566,-0.059566,1.015873,0
27.577499,0.000000,0.069412,-0.069412,1.015873,0
27.580000,0.000000,0.067147,-0.067147,1.079365,0
27.582500,0.000000,0.057012,-0.057012,1.079365,0
27.584999,0.000000,0.063791,-0.063791,1.079365,0
27.587500,0.000000,0.053071,-0.053071,1.079365,0
27.590000,0.000000,0.037374,-0.037374,1.079365,0
27.592501,0.000000,0.040837,-0.040837,1.079365,0
27.594999,0.000000,0.050759,-0.050759,1.079365,0
27.597500,0.000000,0.045608,-0.045608,1.079365,0
27.600000,0.000000,0.047918,-0.047918,1.111111,0
27.602501,0.000000,0.042883,-0.042883,1.111111,0
27.605000,0.000000,0.048090,-0.048090,1.111111,0
27.607500,0.000000,0.056469,-0.056469,1.111111,0
27.610001,0.000000,0.052545,-0.052545,1.111111,0
27.612499,0.000000,0.041928,-0.041928,1.111111,0
27.615000,0.000000,0.027786,-0.027786,1.111111,0
27.617500,0.000000,0.035243,-0.035243,1.111111,0
27.620001,0.000000,0.024407,-0.024407,1.142857,0
27.622499,0.000000,0.026969,-0.026969,1.142857,0
27.625000,0.000000,0.032991,-0.032991,1.142857,0
27.627501,0.000000,0.027717,-0.027717,1.142857,0
27.629999,0.000000,0.025505,-0.025505,1.142857,0
27.632500,0.000000,0.033515,-0.033515,1.142857,0
27.635000,0.000000,0.025535,-0.025535,1.142857,0
27.637501,0.000000,0.016884,-0.016884,1.142857,0
27.639999,0.000000,0.014487,-0.014487,1.206349,0
27.642500,0.000000,0.024767,-0.024767,1.206349,0
27.645000,0.000000,0.037575,-0.037575,1.206349,0
27.647499,0.000000,0.035753,-0.035753,1.206349,0
27.650000,0.000000,0.028833,-0.028833,1.206349,0
27.652500,0.000000,0.037005,-0.037005,1.206349,0
27.655001,0.000000,0.021980,-0.021980,1.206349,0
27.657499,0.000000,0.023480,-0.023480,1.206349,0
27.660000,0.000000,0.022434,-0.022434,1.142857,0
27.662500,0.000000,0.033259,-0.033259,1.142857,0
27.665001,0.000000,0.044676,-0.044676,1.142857,0
27.667500,0.000000,0.035083,-0.035083,1.142857,0
27.670000,0.000000,0.035585,-0.035585,1.142857,0
27.672501,0.000000,0.029539,-0.029539,1.142857,0
27.674999,0.000000,0.026117,-0.026117,1.142857,0
27.677500,0.000000,0.030850,-0.030850,1.142857,0
27.680000,0.000000,0.027204,-0.027204,1.206349,0
27.682501,0.000000,0.028115,-0.028115,1.206349,0
27.684999,0.000000,0.035453,-0.035453,1.206349,0
27.687500,0.000000,0.047324,-0.047324,1.206349,0
27.690001,0.000000,0.048502,-0.048502,1.206349,0
27.692499,0.000000,0.048200,-0.048200,1.206349,0
27.695000,0.000000,0.037510,-0.037510,1.206349,0
27.697500,0.000000,0.049972,-0.049972,1.206349,0
27.700001,0.000000,0.052842,-0.052842,1.206349,0
27.702499,0.000000,0.052580,-0.052580,1.206349,0
27.705000,0.000000,0.051888,-0.051888,1.206349,0
27.707500,0.000000,0.053563,-0.053563,1.206349,0
27.709999,0.000000,0.058699,-0.058699,1.206349,0
27.712500,0.000000,0.064756,-0.064756,1.206349,0
27.715000,0.000000,0.076760,-0.076760,1.206349,0
27.717501,0.000000,0.076759,-0.076759,1.206349,0
27.719999,0.000000,0.090319,-0.090319,1.142857,0
27.722500,0.000000,0.097240,-0.097240,1.142857,0
27.725000,0.000000,0.093947,-0.093947,1.142857,0
27.727501,0.000000,0.076363,-0.076363,1.142857,0
27.730000,0.000000,0.074968,-0.074968,1.142857,0
27.732500,0.000000,0.086781,-0.086781,1.142857,0
27.735001,0.000000,0.077403,-0.077403,1.142857,0
27.737499,0.000000,0.075954,-0.075954,1.142857,0
27.740000,0.000000,0.075231,-0.075231,1.047619,0
27.742500,0.000000,0.082003,-0.082003,1.047619,0
27.745001,0.000000,0.075796,-0.075796,1.047619,0
27.747499,0.000000,0.065183,-0.065183,1.047619,0
27.750000,0.000000,0.068657,-0.068657,1.047619,0
27.752501,0.000000,0.059507,-0.059507,1.047619,0
27.754999,0.000000,0.040267,-0.040267,1.047619,0
27.757500,0.000000,0.056523,-0.056523,1.047619,0
27.760000,0.000000,0.063806,-0.063806,1.015873,0
27.762501,0.000000,0.080134,-0.080134,1.015873,0
27.764999,0.000000,0.086146,-0.086146,1.015873,0
27.767500,0.000000,0.090089,-0.090089,1.015873,0
27.770000,0.000000,0.090905,-0.090905,1.015873,0
27.772499,0.000000,0.086347,-0.086347,1.015873,0
27.775000,0.000000,0.088644,-0.088644,1.015873,0
27.777500,0.000000,0.080649,-0.080649,1.015873,0
27.780001,0.000000,0.067967,-0.067967,1.015873,0
27.782499,0.000000,0.062429,-0.062429,0.952381,0
27.785000,0.000000,0.073467,-0.073467,0.952381,0
27.787500,0.000000,0.058734,-0.058734,0.952381,0
27.790001,0.000000,0.044669,-0.044669,0.952381,0
27.792500,0.000000,0.049171,-0.049171,0.952381,0
27.795000,0.000000,0.043478,-0.043478,0.952381,0
27.797501,0.000000,0.046942,-0.046942,0.952381,0
27.799999,0.000000,0.055301,-0.055301,0.952381,0
27.802500,0.000000,0.058062,-0.058062,0.984127,0
27.805000,0.000000,0.050212,-0.050212,0.984127,0
27.807501,0.000000,0.061018,-0.061018,0.984127,0
27.809999,0.000000,0.066292,-0.066292,0.984127,0
27.812500,0.000000,0.064538,-0.064538,0.984127,0
27.815001,0.000000,0.062374,-0.062374,0.984127,0
27.817499,0.000000,0.064068,-0.064068,0.984127,0
27.820000,0.000000,0.058845,-0.058845,0.920635,0
27.822500,0.000000,0.040448,-0.040448,0.920635,0
27.825001,0.000000,0.046733,-0.046733,0.920635,0
27.827499,0.000000,0.052205,-0.052205,0.920635,0
27.830000,0.000000,0.027401,-0.027401,0.920635,0
27.832500,0.000000,0.031658,-0.031658,0.920635,0
27.834999,0.000000,0.048255,-0.048255,0.920635,0
27.837500,0.000000,0.035448,-0.035448,0.920635,0
27.840000,0.000000,0.033539,-0.033539,0.888889,0
27.842501,0.000000,0.030580,-0.030580,0.888889,0
27.844999,0.000000,0.046607,-0.046607,0.888889,0
27.847500,0.000000,0.056563,-0.056563,0.888889,0
27.850000,0.000000,0.045772,-0.045772,0.888889,0
27.852501,0.000000,0.047783,-0.047783,0.888889,0
27.855000,0.000000,0.069662,-0.069662,0.888889,0
27.857500,0.000000,0.061084,-0.061084,0.888889,0
27.860001,0.000000,0.059075,-0.059075,0.920635,0
27.862499,0.000000,0.062285,-0.062285,0.920635,0
27.865000,0.000000,0.054360,-0.054360,0.920635,0
27.867500,0.000000,0.069980,-0.069980,0.920635,0
27.870001,0.000000,0.063171,-0.063171,0.920635,0
27.872499,0.000000,0.047589,-0.047589,0.920635,0
27.875000,0.000000,0.040967,-0.040967,0.920635,0
27.877501,0.000000,0.046097,-0.046097,0.920635,0
27.879999,0.000000,0.038060,-0.038060,1.079365,0
27.882500,0.000000,0.039614,-0.039614,1.079365,0
27.885000,0.000000,0.043363,-0.043363,1.079365,0
27.887501,0.000000,0.031785,-0.031785,1.079365,0
27.889999,0.000000,0.026055,-0.026055,1.079365,0
27.892500,0.000000,0.028361,-0.028361,1.079365,0
27.895000,0.000000,0.033677,-0.033677,1.079365,0
27.897499,0.000000,0.028065,-0.028065,1.079365,0
27.900000,0.000000,0.028614,-0.028614,1.079365,0
27.902500,0.000000,0.025426,-0.025426,1.111111,0
27.905001,0.000000,0.030955,-0.030955,1.111111,0
27.907499,0.000000,0.034564,-0.034564,1.111111,0
27.910000,0.000000,0.030420,-0.030420,1.111111,0
27.912500,0.000000,0.033709,-0.033709,1.111111,0
27.915001,0.000000,0.029231,-0.029231,1.111111,0
27.917500,0.000000,0.032385,-0.032385,1.111111,0
27.920000,0.000000,0.035352,-0.035352,1.206349,0
27.922501,0.000000,0.053595,-0.053595,1.206349,0
27.924999,0.000000,0.049497,-0.049497,1.206349,0
27.927500,0.000000,0.047075,-0.047075,1.206349,0
27.930000,0.000000,0.040582,-0.040582,1.206349,0
27.932501,0.000000,0.031081,-0.031081,1.206349,0
27.934999,0.000000,0.026529,-0.026529,1.206349,0
27.937500,0.000000,0.031311,-0.031311,1.206349,0
27.940001,0.000000,0.036578,-0.036578,1.206349,0
27.942499,0.000000,0.038102,-0.038102,1.174603,0
27.945000,0.000000,0.034571,-0.034571,1.174603,0
27.947500,0.000000,0.029450,-0.029450,1.174603,0
27.950001,0.000000,0.020855,-0.020855,1.174603,0
27.952499,0.000000,0.015547,-0.015547,1.174603,0
27.955000,0.000000,0.004076,-0.004076,1.174603,0
27.957500,0.000000,0.015568,-0.015568,1.174603,0
27.959999,0.000000,0.030862,-0.030862,1.174603,0
27.962500,0.000000,0.012082,-0.012082,1.079365,0
27.965000,0.000000,0.014399,-0.014399,1.079365,0
27.967501,0.000000,0.016493,-0.016493,1.079365,0
27.969999,0.000000,0.017935,-0.017935,1.079365,0
27.972500,0.000000,0.011959,-0.011959,1.079365,0
27.975000,0.000000,0.021013,-0.021013,1.079365,0
27.977501,0.000000,0.024174,-0.024174,1.079365,0
27.980000,0.000000,0.033203,-0.033203,1.047619,0
27.982500,0.000000,0.025271,-0.025271,1.047619,0
27.985001,0.000000,0.011515,-0.011515,1.047619,0
27.987499,0.000000,0.015257,-0.015257,1.047619,0
27.990000,0.000000,0.005773,-0.005773,1.047619,0
27.992500,0.000000,0.015482,-0.015482,1.047619,0
27.995001,0.000000,-0.004879,0.004879,1.047619,0
27.997499,0.000000,-0.009115,0.009115,1.047619,0
28.000000,0.000000,-0.014456,0.014456,1.079365,0
28.002501,0.000000,-0.017063,0.017063,1.079365,0
28.004999,0.000000,-0.014198,0.014198,1.079365,0
28.007500,0.000000,-0.010187,0.010187,1.079365,0
28.010000,0.000000,-0.004077,0.004077,1.079365,0
28.012501,0.000000,0.002904,-0.002904,1.079365,0
28.014999,0.000000,0.001261,-0.001261,1.079365,0
28.017500,0.000000,0.020392,-0.020392,1.079365,0
28.020000,0.000000,0.032735,-0.032735,1.047619,0
28.022499,0.000000,0.028860,-0.028860,1.047619,0
28.025000,0.000000,0.026735,-0.026735,1.047619,0
28.027500,0.000000,0.022847,-0.022847,1.047619,0
28.030001,0.000000,0.025555,-0.025555,1.047619,0
28.032499,0.000000,0.015766,-0.015766,1.047619,0
28.035000,0.000000,0.007966,-0.007966,1.047619,0
28.037500,0.000000,-0.012395,0.012395,1.047619,0
28.040001,0.000000,-0.015732,0.015732,1.047619,0
28.042500,0.000000,-0.004487,0.004487,0.952381,0
28.045000,0.000000,-0.005874,0.005874,0.952381,0
28.047501,0.000000,-0.006653,0.006653,0.952381,0
28.049999,0.000000,-0.003659,0.003659,0.952381,0
28.052500,0.000000,-0.013546,0.013546,0.952381,0
28.055000,0.000000,-0.012868,0.012868,0.952381,0
28.057501,0.000000,-0.003618,0.003618,0.952381,0
28.059999,0.000000,-0.000465,0.000465,0.952381,0
28.062500,0.000000,0.009229,-0.009229,0.952381,0
28.065001,0.000000,0.021427,-0.021427,0.952381,0
28.067499,0.000000,0.027293,-0.027293,0.952381,0
28.070000,0.000000,0.019420,-0.019420,0.952381,0
28.072500,0.000000,0.015434,-0.015434,0.952381,0
28.075001,0.000000,0.033914,-0.033914,0.952381,0
28.077499,0.000000,0.035943,-0.035943,0.952381,0
28.080000,0.000000,0.036601,-0.036601,0.952381,0
28.082500,0.000000,0.025797,-0.025797,0.825397,0
28.084999,0.000000,0.023890,-0.023890,0.825397,0
28.087500,0.000000,0.030917,-0.030917,0.825397,0
28.090000,0.000000,0.030012,-0.030012,0.825397,0
28.092501,0.000000,0.023334,-0.023334,0.825397,0
28.094999,0.000000,0.019422,-0.019422,0.825397,0
28.097500,0.000000,0.031619,-0.031619,0.825397,0
28.100000,0.000000,0.037345,-0.037345,0.888889,0
28.102501,0.000000,0.041535,-0.041535,0.888889,0
28.105000,0.000000,0.044650,-0.044650,0.888889,0
28.107500,0.000000,0.031339,-0.031339,0.888889,0
28.110001,0.000000,0.033079,-0.033079,0.888889,0
28.112499,0.000000,0.042745,-0.042745,0.888889,0
28.115000,0.000000,0.038774,-0.038774,0.888889,0
28.117500,0.000000,0.047337,-0.047337,0.888889,0
28.120001,0.000000,0.051064,-0.051064,0.952381,0
28.122499,0.000000,0.057349,-0.057349,0.952381,0
28.125000,0.000000,0.056117,-0.056117,0.952381,0
28.127501,0.000000,0.062821,-0.062821,0.952381,0
28.129999,0.000000,0.047083,-0.047083,0.952381,0
28.132500,0.000000,0.045987,-0.045987,0.952381,0
28.135000,0.000000,0.051366,-0.051366,0.952381,0
28.137501,0.000000,0.052636,-0.052636,0.952381,0
28.139999,0.000000,0.061455,-0.061455,0.952381,0
28.142500,0.000000,0.057910,-0.057910,0.888889,0
28.145000,0.000000,0.050548,-0.050548,0.888889,0
28.147499,0.000000,0.032441,-0.032441,0.888889,0
28.150000,0.000000,0.028665,-0.028665,0.888889,0
28.152500,0.000000,0.032947,-0.032947,0.888889,0
28.155001,0.000000,0.039539,-0.039539,0.888889,0
28.157499,0.000000,0.024255,-0.024255,0.888889,0
28.160000,0.000000,0.035992,-0.035992,0.825397,0
28.162500,0.000000,0.024398,-0.024398,0.825397,0
28.165001,0.000000,0.022291,-0.022291,0.825397,0
28.167500,0.000000,0.015514,-0.015514,0.825397,0
28.170000,0.000000,0.019408,-0.019408,0.825397,0
28.172501,0.000000,0.019753,-0.019753,0.825397,0
28.174999,0.000000,0.026236,-0.026236,0.825397,0
28.177500,0.000000,0.044746,-0.044746,0.825397,0
28.180000,0.000000,0.047436,-0.047436,0.825397,0
28.182501,0.000000,0.039823,-0.039823,0.825397,0
28.184999,0.000000,0.043329,-0.043329,0.825397,0
28.187500,0.000000,0.062215,-0.062215,0.825397,0
28.190001,0.000000,0.067010,-0.067010,0.825397,0
28.192499,0.000000,0.074654,-0.074654,0.825397,0
28.195000,0.000000,0.055615,-0.055615,0.825397,0
28.197500,0.000000,0.057809,-0.057809,0.825397,0
28.200001,0.000000,0.053278,-0.053278,0.857143,0
28.202499,0.000000,0.044749,-0.044749,0.857143,0
28.205000,0.000000,0.043102,-0.043102,0.857143,0
28.207500,0.000000,0.042824,-0.042824,0.857143,0
28.209999,0.000000,0.035187,-0.035187,0.857143,0
28.212500,0.000000,0.035963,-0.035963,0.857143,0
28.215000,0.000000,0.033076,-0.033076,0.857143,0
28.217501,0.000000,0.039086,-0.039086,0.857143,0
28.219999,0.000000,0.040098,-0.040098,0.888889,0
28.222500,0.000000,0.042527,-0.042527,0.888889,0
28.225000,0.000000,0.050773,-0.050773,0.888889,0
28.227501,0.000000,0.054625,-0.054625,0.888889,0
28.230000,0.000000,0.052877,-0.052877,0.888889,0
28.232500,0.000000,0.030825,-0.030825,0.888889,0
28.235001,0.000000,0.034900,-0.034900,0.888889,0
28.237499,0.000000,0.024885,-0.024885,0.888889,0
28.240000,0.000000,0.023317,-0.023317,0.920635,0
28.242500,0.000000,0.026148,-0.026148,0.920635,0
28.245001,0.000000,0.038070,-0.038070,0.920635,0
28.247499,0.000000,0.054509,-0.054509,0.920635,0
28.250000,0.000000,0.044055,-0.044055,0.920635,0
28.252501,0.000000,0.030129,-0.030129,0.920635,0
28.254999,0.000000,0.032337,-0.032337,0.920635,0
28.257500,0.000000,0.033681,-0.033681,0.920635,0
28.260000,0.000000,0.020730,-0.020730,0.888889,0
28.262501,0.000000,0.019917,-0.019917,0.888889,0
28.264999,0.000000,0.025208,-0.025208,0.888889,0
28.267500,0.000000,0.012243,-0.012243,0.888889,0
28.270000,0.000000,0.002015,-0.002015,0.888889,0
28.272499,0.000000,-0.004424,0.004424,0.888889,0
28.275000,0.000000,-0.006387,0.006387,0.888889,0
28.277500,0.000000,0.000682,-0.000682,0.888889,0
28.280001,0.000000,-0.002571,0.002571,0.888889,0
28.282499,0.000000,-0.001943,0.001943,0.888889,0
28.285000,0.000000,0.020351,-0.020351,0.888889,0
28.287500,0.000000,0.010248,-0.010248,0.888889,0
28.290001,0.000000,0.003464,-0.003464,0.888889,0
28.292500,0.000000,0.010068,-0.010068,0.888889,0
28.295000,0.000000,0.019532,-0.019532,0.888889,0
28.297501,0.000000,0.023026,-0.023026,0.888889,0
28.299999,0.000000,0.039204,-0.039204,0.952381,0
28.302500,0.000000,0.041010,-0.041010,0.952381,0
28.305000,0.000000,0.021320,-0.021320,0.952381,0
28.307501,0.000000,0.021597,-0.021597,0.952381,0
28.309999,0.000000,0.015601,-0.015601,0.952381,0
28.312500,0.000000,0.028135,-0.028135,0.952381,0
28.315001,0.000000,0.036369,-0.036369,0.952381,0
28.317499,0.000000,0.020319,-0.020319,0.952381,0
28.320000,0.000000,0.032097,-0.032097,0.984127,0
28.322500,0.000000,0.039785,-0.039785,0.984127,0
28.325001,0.000000,0.035646,-0.035646,0.984127,0
28.327499,0.000000,0.033886,-0.033886,0.984127,0
28.330000,0.000000,0.045737,-0.045737,0.984127,0
28.332500,0.000000,0.026192,-0.026192,0.984127,0
28.334999,0.000000,0.029545,-0.029545,0.984127,0
28.337500,0.000000,0.038807,-0.038807,0.984127,0
28.340000,0.000000,0.037000,-0.037000,1.079365,0
28.342501,0.000000,0.041552,-0.041552,1.079365,0
28.344999,0.000000,0.041309,-0.041309,1.079365,0
28.347500,0.000000,0.033418,-0.033418,1.079365,0
28.350000,0.000000,0.025503,-0.025503,1.079365,0
28.352501,0.000000,0.030980,-0.030980,1.079365,0
28.355000,0.000000,0.024599,-0.024599,1.079365,0
28.357500,0.000000,0.010628,-0.010628,1.079365,0
28.360001,0.000000,0.011404,-0.011404,1.079365,0
28.362499,0.000000,0.006595,-0.006595,1.079365,0
28.365000,0.000000,-0.004110,0.004110,1.079365,0
28.367500,0.000000,-0.003365,0.003365,1.079365,0
28.370001,0.000000,0.003486,-0.003486,1.079365,0
28.372499,0.000000,0.003567,-0.003567,1.079365,0
28.375000,0.000000,-0.005955,0.005955,1.079365,0
28.377501,0.000000,-0.001524,0.001524,1.079365,0
28.379999,0.000000,0.007693,-0.007693,1.079365,0
28.382500,0.000000,0.027116,-0.027116,1.079365,0
28.385000,0.000000,0.039166,-0.039166,1.079365,0
28.387501,0.000000,0.029120,-0.029120,1.079365,0
28.389999,0.000000,0.035942,-0.035942,1.079365,0
28.392500,0.000000,0.037216,-0.037216,1.079365,0
28.395000,0.000000,0.025883,-0.025883,1.079365,0
28.397499,0.000000,0.027687,-0.027687,1.079365,0
28.400000,0.000000,0.043642,-0.043642,1.111111,0
28.402500,0.000000,0.052874,-0.052874,1.111111,0
28.405001,0.000000,0.042556,-0.042556,1.111111,0
28.407499,0.000000,0.041498,-0.041498,1.111111,0
28.410000,0.000000,0.044657,-0.044657,1.111111,0
28.412500,0.000000,0.028240,-0.028240,1.111111,0
28.415001,0.000000,0.012564,-0.012564,1.111111,0
28.417500,0.000000,0.013574,-0.013574,1.111111,0
28.420000,0.000000,0.014672,-0.014672,1.111111,0
28.422501,0.000000,-0.001938,0.001938,1.111111,0
28.424999,0.000000,0.001537,-0.001537,1.111111,0
28.427500,0.000000,0.011089,-0.011089,1.111111,0
28.430000,0.000000,0.008850,-0.008850,1.111111,0
28.432501,0.000000,0.009132,-0.009132,1.111111,0
28.434999,0.000000,0.013932,-0.013932,1.111111,0
28.437500,0.000000,0.017429,-0.017429,1.111111,0
28.440001,0.000000,0.002158,-0.002158,1.111111,0
28.442499,0.000000,-0.005926,0.005926,1.111111,0
28.445000,0.000000,-0.009271,0.009271,1.111111,0
28.447500,0.000000,-0.016650,0.016650,1.111111,0
28.450001,0.000000,-0.003157,0.003157,1.111111,0
28.452499,0.000000,0.002568,-0.002568,1.111111,0
28.455000,0.000000,-0.007367,0.007367,1.111111,0
28.457500,0.000000,-0.009066,0.009066,1.111111,0
28.459999,0.000000,0.001244,-0.001244,1.111111,0
28.462500,0.000000,-0.004541,0.004541,1.111111,0
28.465000,0.000000,0.003167,-0.003167,1.111111,0
28.467501,0.000000,0.015395,-0.015395,1.111111,0
28.469999,0.000000,0.025794,-0.025794,1.111111,0
28.472500,0.000000,0.026675,-0.026675,1.111111,0
28.475000,0.000000,0.037074,-0.037074,1.111111,0
28.477501,0.000000,0.031372,-0.031372,1.111111,0
28.480000,0.000000,0.052657,-0.052657,1.111111,0
28.482500,0.000000,0.053355,-0.053355,1.047619,0
28.485001,0.000000,0.062537,-0.062537,1.047619,0
28.487499,0.000000,0.057288,-0.057288,1.047619,0
28.490000,0.000000,0.060269,-0.060269,1.047619,0
28.492500,0.000000,0.063570,-0.063570,1.047619,0
28.495001,0.000000,0.053009,-0.053009,1.047619,0
28.497499,0.000000,0.042494,-0.042494,1.047619,0
28.500000,0.000000,0.039244,-0.039244,1.015873,0
28.502501,0.000000,0.048637,-0.048637,1.015873,0
28.504999,0.000000,0.029663,-0.029663,1.015873,0
28.507500,0.000000,0.025304,-0.025304,1.015873,0
28.510000,0.000000,0.037026,-0.037026,1.015873,0
28.512501,0.000000,0.024183,-0.024183,1.015873,0
28.514999,0.000000,0.035378,-0.035378,1.015873,0
28.517500,0.000000,0.023604,-0.023604,1.015873,0
28.520000,0.000000,0.014453,-0.014453,1.047619,0
28.522499,0.000000,0.012672,-0.012672,1.047619,0
28.525000,0.000000,0.029592,-0.029592,1.047619,0
28.527500,0.000000,0.022823,-0.022823,1.047619,0
28.530001,0.000000,0.006170,-0.006170,1.047619,0
28.532499,0.000000,-0.006941,0.006941,1.047619,0
28.535000,0.000000,0.001856,-0.001856,1.047619,0
28.537500,0.000000,-0.010689,0.010689,1.047619,0
28.540001,0.000000,0.000575,-0.000575,1.047619,0
28.542500,0.000000,0.001201,-0.001201,1.047619,0
28.545000,0.000000,0.000869,-0.000869,1.047619,0
28.547501,0.000000,0.003583,-0.003583,1.047619,0
28.549999,0.000000,-0.003901,0.003901,1.047619,0
28.552500,0.000000,-0.002517,0.002517,1.047619,0
28.555000,0.000000,-0.013436,0.013436,1.047619,0
28.557501,0.000000,-0.000618,0.000618,1.047619,0
28.559999,0.000000,-0.009359,0.009359,1.142857,0
28.562500,0.000000,-0.005357,0.005357,1.142857,0
28.565001,0.000000,-0.014068,0.014068,1.142857,0
28.567499,0.000000,-0.018258,0.018258,1.142857,0
28.570000,0.000000,-0.020973,0.020973,1.142857,0
28.572500,0.000000,0.005244,-0.005244,1.142857,0
28.575001,0.000000,0.004977,-0.004977,1.142857,0
28.577499,0.000000,-0.002247,0.002247,1.142857,0
28.580000,0.000000,-0.005935,0.005935,1.174603,0
28.582500,0.000000,-0.018485,0.018485,1.174603,0
28.584999,0.000000,-0.019368,0.019368,1.174603,0
28.587500,0.000000,-0.003158,0.003158,1.174603,0
28.590000,0.000000,-0.000220,0.000220,1.174603,0
28.592501,0.000000,0.007468,-0.007468,1.174603,0
28.594999,0.000000,-0.000482,0.000482,1.174603,0
28.597500,0.000000,-0.002203,0.002203,1.174603,0
28.600000,0.000000,-0.000262,0.000262,1.079365,0
28.602501,0.000000,-0.006927,0.006927,1.079365,0
28.605000,0.000000,-0.003049,0.003049,1.079365,0
28.607500,0.000000,0.002694,-0.002694,1.079365,0
28.610001,0.000000,0.007599,-0.007599,1.079365,0
28.612499,0.000000,0.005993,-0.005993,1.079365,0
28.615000,0.000000,0.015821,-0.015821,1.079365,0
28.617500,0.000000,0.013002,-0.013002,1.079365,0
28.620001,0.000000,0.009691,-0.009691,1.174603,0
28.622499,0.000000,0.021691,-0.021691,1.174603,0
28.625000,0.000000,0.011678,-0.011678,1.174603,0
28.627501,0.000000,-0.003163,0.003163,1.174603,0
28.629999,0.000000,-0.010489,0.010489,1.174603,0
28.632500,0.000000,-0.006894,0.006894,1.174603,0
28.635000,0.000000,0.004281,-0.004281,1.174603,0
